OCCUPANT  ID,BUSINESS NAME,ADDRESS NUMBER,STREET PREFIX,STREET NAME,STREET TYPE,FULL ADDRESS,APARTMENT/SUITE,CITY,STATE,ZIP CODE,INSPECTION DATE,INSPECTION TYPE CODE,INSPECTION TYPE DESCRIPTION,INSPECTION VIOLATION CODE,INSPECTION VIOLATION DESCRIPTION,GEOLOCATION
3122,Lyceum,124,,THIRD,ST,124 THIRD ST,Plot Plan,Baton Rouge,LA,70808,4/23/2018,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.188172 30.447509)
3122,Lyceum,124,,THIRD,ST,124 THIRD ST,Plot Plan,Baton Rouge,LA,70808,8/15/2017,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.188172 30.447509)
10795,vacant,125,S,14th,ST,125 S 14th ST,,Baton Rouge,LA,70802,8/14/2020,REG,Annual Inspection,1:10.12.1,Posting Of Address,POINT (-91.174656 30.445645)
10795,vacant,125,S,14th,ST,125 S 14th ST,,Baton Rouge,LA,70802,8/14/2020,REG,Annual Inspection,1:10.12.1,Posting Of Address,POINT (-91.174656 30.445645)
10795,vacant,125,S,14th,ST,125 S 14th ST,,Baton Rouge,LA,70802,5/9/2019,REG,Annual Inspection,1:10.12.1,Posting Of Address,POINT (-91.174656 30.445645000000003)
10795,vacant,125,S,14th,ST,125 S 14th ST,,Baton Rouge,LA,70802,5/8/2019,COMPL,Complaint,1:10.12.1,Posting Of Address,POINT (-91.174656 30.445645000000003)
10795,vacant,125,S,14th,ST,125 S 14th ST,,Baton Rouge,LA,70802,8/14/2020,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.174656 30.445645)
10795,vacant,125,S,14th,ST,125 S 14th ST,,Baton Rouge,LA,70802,8/14/2020,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.174656 30.445645)
10795,vacant,125,S,14th,ST,125 S 14th ST,,Baton Rouge,LA,70802,5/8/2019,COMPL,Complaint,10:6.3.1,Maintenance,POINT (-91.174656 30.445645000000003)
10795,vacant,125,S,14th,ST,125 S 14th ST,,Baton Rouge,LA,70802,5/9/2019,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.174656 30.445645000000003)
2029,Downtown Seafood,130,,THIRD,ST,130 THIRD ST,,Baton Rouge,LA,70802,6/7/2017,IMPAR,Impairment Notification,10:6.3.1,Maintenance,POINT (-91.188179 30.447705)
2029,Downtown Seafood,130,,THIRD,ST,130 THIRD ST,,Baton Rouge,LA,70802,6/7/2017,IMPAR,Impairment Notification,10:6.3.1,Maintenance,POINT (-91.188179 30.447705)
2029,Downtown Seafood,130,,THIRD,ST,130 THIRD ST,,Baton Rouge,LA,70802,2/9/2010,OCC,Occupancy,10:6.3.1,Maintenance,POINT (-91.188179 30.447705)
2029,Downtown Seafood,130,,THIRD,ST,130 THIRD ST,,Baton Rouge,LA,70802,2/9/2010,OCC,Occupancy,10:6.3.1,Maintenance,POINT (-91.188179 30.447705)
2029,Downtown Seafood,130,,THIRD,ST,130 THIRD ST,,Baton Rouge,LA,70802,6/7/2017,IMPAR,Impairment Notification,17A:4.3.1.5,Nozzle Caps,POINT (-91.188179 30.447705)
2029,Downtown Seafood,130,,THIRD,ST,130 THIRD ST,,Baton Rouge,LA,70802,2/9/2010,OCC,Occupancy,17A:4.3.1.5,Nozzle Caps,POINT (-91.188179 30.447705)
2029,Downtown Seafood,130,,THIRD,ST,130 THIRD ST,,Baton Rouge,LA,70802,6/7/2017,IMPAR,Impairment Notification,96:11.2.4,Fusible Link Replacement,POINT (-91.188179 30.447705)
2029,Downtown Seafood,130,,THIRD,ST,130 THIRD ST,,Baton Rouge,LA,70802,2/9/2010,OCC,Occupancy,96:11.2.4,Fusible Link Replacement,POINT (-91.188179 30.447705)
2029,Downtown Seafood,130,,THIRD,ST,130 THIRD ST,,Baton Rouge,LA,70802,6/7/2017,IMPAR,Impairment Notification,96:11.4.1,Cleaning Of Exhaust Systems,POINT (-91.188179 30.447705)
2029,Downtown Seafood,130,,THIRD,ST,130 THIRD ST,,Baton Rouge,LA,70802,2/9/2010,OCC,Occupancy,96:11.4.1,Cleaning Of Exhaust Systems,POINT (-91.188179 30.447705)
2029,Downtown Seafood,130,,THIRD,ST,130 THIRD ST,,Baton Rouge,LA,70802,6/7/2017,IMPAR,Impairment Notification,96:5.1.2,"Seams, Joints and Penetrations",POINT (-91.188179 30.447705)
2029,Downtown Seafood,130,,THIRD,ST,130 THIRD ST,,Baton Rouge,LA,70802,2/9/2010,OCC,Occupancy,96:5.1.2,"Seams, Joints and Penetrations",POINT (-91.188179 30.447705)
2029,Downtown Seafood,130,,THIRD,ST,130 THIRD ST,,Baton Rouge,LA,70802,6/7/2017,IMPAR,Impairment Notification,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.188179 30.447705)
2029,Downtown Seafood,130,,THIRD,ST,130 THIRD ST,,Baton Rouge,LA,70802,6/7/2017,IMPAR,Impairment Notification,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.188179 30.447705)
2029,Downtown Seafood,130,,THIRD,ST,130 THIRD ST,,Baton Rouge,LA,70802,6/12/2017,IMPAR,Impairment Notification,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.188179 30.447705)
2029,Downtown Seafood,130,,THIRD,ST,130 THIRD ST,,Baton Rouge,LA,70802,5/9/2012,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.188179 30.447705)
2029,Downtown Seafood,130,,THIRD,ST,130 THIRD ST,,Baton Rouge,LA,70802,2/9/2010,OCC,Occupancy,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.188179 30.447705)
17730,Keans Laundry,140,,SHARP,RD,140 SHARP RD,,Baton Rouge,LA,70816,6/25/2010,INT,Interior Renovation,7.2.2.4.1.1,Stairs And Ramps,POINT (-91.072095 30.455650000000002)
17730,Keans Laundry,140,,SHARP,RD,140 SHARP RD,,Baton Rouge,LA,70816,5/13/2010,INT,Interior Renovation,7.2.2.4.1.1,Stairs And Ramps,POINT (-91.072095 30.455650000000002)
20361,Baton Rouge Soccer,142,N,Lobdell,BL,142 N Lobdell BL,,Baton Rouge,LA,70807,5/27/2014,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.112018 30.452688)
20361,Baton Rouge Soccer,142,N,Lobdell,BL,142 N Lobdell BL,,Baton Rouge,LA,70807,8/17/2011,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.112018 30.452688)
15626,Transforming Culture Ministries,143,,LEE,DR,143 LEE DR,6,Baton Rouge,LA,70808,9/2/2009,OCC,Occupancy,10:5.1.2,Requirement for Fire Extinguishers,POINT (-91.158885 30.394781)
7634,"Repeal 33,LLC",143,,THIRD,ST,143 THIRD ST,,Baton Rouge,LA,70801,11/7/2019,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.188181 30.447758)
7634,"Repeal 33,LLC",143,,THIRD,ST,143 THIRD ST,,Baton Rouge,LA,70801,11/2/2020,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.188181 30.447758)
7634,"Repeal 33,LLC",143,,THIRD,ST,143 THIRD ST,,Baton Rouge,LA,70801,11/13/2018,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.188181 30.447757999999997)
7634,"Repeal 33,LLC",143,,THIRD,ST,143 THIRD ST,,Baton Rouge,LA,70801,8/25/2016,OCC,Occupancy,10:6.3.1,Maintenance,POINT (-91.188181 30.447757999999997)
15626,Transforming Culture Ministries,143,,LEE,DR,143 LEE DR,6,Baton Rouge,LA,70808,7/13/2011,OCC,Occupancy,43.1.2.2,Change Of Use Or Change Of Occupancy,POINT (-91.158885 30.394781)
3698,Naturescrown Barber Beauty Salon,143,E,Airport,AV,143 E Airport AV,,Baton Rouge,LA,70806,1/16/2014,OCC,Occupancy,43.7.2.1,Change Of Occupancy Classification,POINT (-91.102382 30.450599000000004)
3698,Naturescrown Barber Beauty Salon,143,E,Airport,AV,143 E Airport AV,,Baton Rouge,LA,70806,12/12/2013,OCC,Occupancy,43.7.2.1,Change Of Occupancy Classification,POINT (-91.102382 30.450599000000004)
3698,Naturescrown Barber Beauty Salon,143,E,Airport,AV,143 E Airport AV,,Baton Rouge,LA,70806,1/16/2014,OCC,Occupancy,7.1.10.1*,General.,POINT (-91.102382 30.450599000000004)
3698,Naturescrown Barber Beauty Salon,143,E,Airport,AV,143 E Airport AV,,Baton Rouge,LA,70806,12/12/2013,OCC,Occupancy,7.1.10.1*,General.,POINT (-91.102382 30.450599000000004)
7634,"Repeal 33,LLC",143,,THIRD,ST,143 THIRD ST,,Baton Rouge,LA,70801,11/7/2019,REG,Annual Inspection,7.9.1.1*,Emergency Lighting Facilities,POINT (-91.188181 30.447758)
7634,"Repeal 33,LLC",143,,THIRD,ST,143 THIRD ST,,Baton Rouge,LA,70801,11/2/2020,REG,Annual Inspection,7.9.1.1*,Emergency Lighting Facilities,POINT (-91.188181 30.447758)
7634,"Repeal 33,LLC",143,,THIRD,ST,143 THIRD ST,,Baton Rouge,LA,70801,11/13/2018,REG,Annual Inspection,7.9.1.1*,Emergency Lighting Facilities,POINT (-91.188181 30.447757999999997)
7634,"Repeal 33,LLC",143,,THIRD,ST,143 THIRD ST,,Baton Rouge,LA,70801,8/25/2016,OCC,Occupancy,7.9.1.1*,Emergency Lighting Facilities,POINT (-91.188181 30.447757999999997)
15626,Transforming Culture Ministries,143,,LEE,DR,143 LEE DR,6,Baton Rouge,LA,70808,7/13/2011,OCC,Occupancy,LOCKEDOUT,Locked Out,POINT (-91.158885 30.394781)
15625,Robert's Barber Shop,143,,LEE,DR,143 LEE DR,5,Baton Rouge,LA,70808,9/14/2009,OCC,Occupancy,LOCKEDOUT,Locked Out,POINT (-91.158885 30.394781)
7634,"Repeal 33,LLC",143,,THIRD,ST,143 THIRD ST,,Baton Rouge,LA,70801,11/7/2019,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.188181 30.447758)
7634,"Repeal 33,LLC",143,,THIRD,ST,143 THIRD ST,,Baton Rouge,LA,70801,11/2/2020,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.188181 30.447758)
7634,"Repeal 33,LLC",143,,THIRD,ST,143 THIRD ST,,Baton Rouge,LA,70801,11/13/2018,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.188181 30.447757999999997)
7634,"Repeal 33,LLC",143,,THIRD,ST,143 THIRD ST,,Baton Rouge,LA,70801,8/25/2016,OCC,Occupancy,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.188181 30.447757999999997)
15626,Transforming Culture Ministries,143,,LEE,DR,143 LEE DR,6,Baton Rouge,LA,70808,7/14/2011,INT,Interior Renovation,MISC,Miscellaneous Provisions,POINT (-91.158885 30.394781)
7634,"Repeal 33,LLC",143,,THIRD,ST,143 THIRD ST,,Baton Rouge,LA,70801,7/29/2011,CAP,Capacity Setting,MISC,Miscellaneous Provisions,POINT (-91.188181 30.447757999999997)
7634,"Repeal 33,LLC",143,,THIRD,ST,143 THIRD ST,,Baton Rouge,LA,70801,7/14/2011,CAP,Capacity Setting,MISC,Miscellaneous Provisions,POINT (-91.188181 30.447757999999997)
7634,"Repeal 33,LLC",143,,THIRD,ST,143 THIRD ST,,Baton Rouge,LA,70801,6/15/2011,CAP,Capacity Setting,MISC,Miscellaneous Provisions,POINT (-91.188181 30.447757999999997)
15626,Transforming Culture Ministries,143,,LEE,DR,143 LEE DR,6,Baton Rouge,LA,70808,7/13/2011,OCC,Occupancy,NOTREADY,Not ready for final,POINT (-91.158885 30.394781)
612,Mid City Gardens,150,S,17th,ST,150 S 17th ST,Activity Center,Baton Rouge,LA,70807,11/8/2012,FDC,Fire Department Connection,25:4.1.4,Deficiencies,POINT (-91.171679 30.447460000000003)
612,Mid City Gardens,150,S,17th,ST,150 S 17th ST,Activity Center,Baton Rouge,LA,70807,11/2/2012,FDC,Fire Department Connection,25:4.1.4,Deficiencies,POINT (-91.171679 30.447460000000003)
10897,Watermark Hotel,150,,THIRD,ST,150 THIRD ST,,Baton Rouge,LA,70801,10/11/2016,INT,Interior Renovation,4.6.10.1*,Occupied During Construction,POINT (-91.188191 30.448062000000004)
10897,Watermark Hotel,150,,THIRD,ST,150 THIRD ST,,Baton Rouge,LA,70801,10/7/2016,INT,Interior Renovation,4.6.10.1*,Occupied During Construction,POINT (-91.188191 30.448062000000004)
10814,Capital City South Apts.,150,S,17th,ST,150 S 17th ST,,Baton Rouge,LA,70802,10/19/2020,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.171679 30.44746)
10814,Capital City South Apts.,150,S,17th,ST,150 S 17th ST,,Baton Rouge,LA,70802,4/4/2019,IMPAR,Impairment Notification,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.171679 30.447460000000003)
10897,Watermark Hotel,150,,THIRD,ST,150 THIRD ST,,Baton Rouge,LA,70801,11/7/2019,REG,Annual Inspection,MISC,Miscellaneous Provisions,POINT (-91.188191 30.448062)
10897,Watermark Hotel,150,,THIRD,ST,150 THIRD ST,,Baton Rouge,LA,70801,11/6/2020,REG,Annual Inspection,MISC,Miscellaneous Provisions,POINT (-91.188191 30.448062)
10897,Watermark Hotel,150,,THIRD,ST,150 THIRD ST,,Baton Rouge,LA,70801,11/13/2018,REG,Annual Inspection,MISC,Miscellaneous Provisions,POINT (-91.188191 30.448062000000004)
10897,Watermark Hotel,150,,THIRD,ST,150 THIRD ST,,Baton Rouge,LA,70801,10/7/2016,INT,Interior Renovation,MISC,Miscellaneous Provisions,POINT (-91.188191 30.448062000000004)
7618,Vacant,151,,THIRD,ST,151 THIRD ST,1st Floor,Baton Rouge,LA,70802,6/27/2017,REG,Annual Inspection,1:10.12.1,Posting Of Address,POINT (-91.188185 30.447882)
7618,Vacant,151,,THIRD,ST,151 THIRD ST,1st Floor,Baton Rouge,LA,70802,6/27/2017,NIGHT,Night Inspections,1:10.12.1,Posting Of Address,POINT (-91.188185 30.447882)
7618,Vacant,151,,THIRD,ST,151 THIRD ST,1st Floor,Baton Rouge,LA,70802,11/7/2019,REG,Annual Inspection,1:10.12.1,Posting Of Address,POINT (-91.188185 30.447882)
7618,Vacant,151,,THIRD,ST,151 THIRD ST,1st Floor,Baton Rouge,LA,70802,11/13/2018,REG,Annual Inspection,1:10.12.1,Posting Of Address,POINT (-91.188185 30.447882)
7618,Vacant,151,,THIRD,ST,151 THIRD ST,1st Floor,Baton Rouge,LA,70802,11/6/2020,REG,Annual Inspection,1:10.12.1,Posting Of Address,POINT (-91.188185 30.447882)
7618,Vacant,151,,THIRD,ST,151 THIRD ST,1st Floor,Baton Rouge,LA,70802,6/27/2017,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.188185 30.447882)
7618,Vacant,151,,THIRD,ST,151 THIRD ST,1st Floor,Baton Rouge,LA,70802,5/11/2011,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.188185 30.447882)
2129,American Legion,151,S,Wooddale,BL,151 S Wooddale BL,,Baton Rouge,LA,70809,3/24/2016,MISC,Miscellaneous Inspection,10:6.3.1,Maintenance,POINT (-91.103321 30.450514)
2129,American Legion,151,S,Wooddale,BL,151 S Wooddale BL,,Baton Rouge,LA,70809,2/11/2016,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.103321 30.450514)
7618,Vacant,151,,THIRD,ST,151 THIRD ST,1st Floor,Baton Rouge,LA,70802,6/27/2017,REG,Annual Inspection,7.10.1.1,Where Required.,POINT (-91.188185 30.447882)
7618,Vacant,151,,THIRD,ST,151 THIRD ST,1st Floor,Baton Rouge,LA,70802,6/27/2017,NIGHT,Night Inspections,7.10.1.1,Where Required.,POINT (-91.188185 30.447882)
7618,Vacant,151,,THIRD,ST,151 THIRD ST,1st Floor,Baton Rouge,LA,70802,11/13/2018,REG,Annual Inspection,7.10.1.1,Where Required.,POINT (-91.188185 30.447882)
7618,Vacant,151,,THIRD,ST,151 THIRD ST,1st Floor,Baton Rouge,LA,70802,11/7/2019,REG,Annual Inspection,7.10.1.1,Where Required.,POINT (-91.188185 30.447882)
7618,Vacant,151,,THIRD,ST,151 THIRD ST,1st Floor,Baton Rouge,LA,70802,11/6/2020,REG,Annual Inspection,7.10.1.1,Where Required.,POINT (-91.188185 30.447882)
2129,American Legion,151,S,Wooddale,BL,151 S Wooddale BL,,Baton Rouge,LA,70809,3/24/2016,MISC,Miscellaneous Inspection,7.10.1.1,Where Required.,POINT (-91.103321 30.450514)
2129,American Legion,151,S,Wooddale,BL,151 S Wooddale BL,,Baton Rouge,LA,70809,2/11/2016,REG,Annual Inspection,7.10.1.1,Where Required.,POINT (-91.103321 30.450514)
7618,Vacant,151,,THIRD,ST,151 THIRD ST,1st Floor,Baton Rouge,LA,70802,6/27/2017,NIGHT,Night Inspections,7.10.5.2.1,Every Sign Required,POINT (-91.188185 30.447882)
7618,Vacant,151,,THIRD,ST,151 THIRD ST,1st Floor,Baton Rouge,LA,70802,11/7/2019,REG,Annual Inspection,7.10.5.2.1,Every Sign Required,POINT (-91.188185 30.447882)
7618,Vacant,151,,THIRD,ST,151 THIRD ST,1st Floor,Baton Rouge,LA,70802,11/13/2018,REG,Annual Inspection,7.10.5.2.1,Every Sign Required,POINT (-91.188185 30.447882)
7618,Vacant,151,,THIRD,ST,151 THIRD ST,1st Floor,Baton Rouge,LA,70802,6/27/2017,REG,Annual Inspection,7.10.5.2.1,Every Sign Required,POINT (-91.188185 30.447882)
7618,Vacant,151,,THIRD,ST,151 THIRD ST,1st Floor,Baton Rouge,LA,70802,11/6/2020,REG,Annual Inspection,7.10.5.2.1,Every Sign Required,POINT (-91.188185 30.447882)
7618,Vacant,151,,THIRD,ST,151 THIRD ST,1st Floor,Baton Rouge,LA,70802,5/11/2011,REG,Annual Inspection,7.9.1.1*,Emergency Lighting Facilities,POINT (-91.188185 30.447882)
7618,Vacant,151,,THIRD,ST,151 THIRD ST,1st Floor,Baton Rouge,LA,70802,6/27/2017,REG,Annual Inspection,7.9.1.1*,Emergency Lighting Facilities,POINT (-91.188185 30.447882)
7618,Vacant,151,,THIRD,ST,151 THIRD ST,1st Floor,Baton Rouge,LA,70802,5/11/2011,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.188185 30.447882)
7618,Vacant,151,,THIRD,ST,151 THIRD ST,1st Floor,Baton Rouge,LA,70802,6/27/2017,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.188185 30.447882)
2129,American Legion,151,S,Wooddale,BL,151 S Wooddale BL,,Baton Rouge,LA,70809,3/24/2016,MISC,Miscellaneous Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.103321 30.450514)
2129,American Legion,151,S,Wooddale,BL,151 S Wooddale BL,,Baton Rouge,LA,70809,2/11/2016,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.103321 30.450514)
2129,American Legion,151,S,Wooddale,BL,151 S Wooddale BL,,Baton Rouge,LA,70809,7/29/2014,PPI,Pre-Plan Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.103321 30.450514)
2129,American Legion,151,S,Wooddale,BL,151 S Wooddale BL,,Baton Rouge,LA,70809,5/11/2012,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.103321 30.450514)
25,One Stop,153,N,17TH,ST,153 N 17TH ST,,Baton Rouge,LA,70802,9/9/2011,NEW,New Construction,9.7.2.1*,Supervisory Signals.,POINT (-91.171486 30.448483000000003)
25,One Stop,153,N,17TH,ST,153 N 17TH ST,,Baton Rouge,LA,70802,9/29/2011,NEW,New Construction,9.7.2.1*,Supervisory Signals.,POINT (-91.171486 30.448483000000003)
25,One Stop,153,N,17TH,ST,153 N 17TH ST,,Baton Rouge,LA,70802,9/29/2011,NEW,New Construction,9.7.2.2,Alarm Signal Transmission.,POINT (-91.171486 30.448483000000003)
25,One Stop,153,N,17TH,ST,153 N 17TH ST,,Baton Rouge,LA,70802,9/9/2011,NEW,New Construction,9.7.2.2,Alarm Signal Transmission.,POINT (-91.171486 30.448483000000003)
25,One Stop,153,N,17TH,ST,153 N 17TH ST,,Baton Rouge,LA,70802,9/2/2011,NEW,New Construction,NOTREADY,Not ready for final,POINT (-91.171486 30.448483000000003)
1184,Onyx Building,161,,THIRD,ST,161 THIRD ST,,Baton Rouge,LA,70802,11/12/2019,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.188191 30.448062)
1184,Onyx Building,161,,THIRD,ST,161 THIRD ST,,Baton Rouge,LA,70802,11/6/2020,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.188191 30.448062)
1184,Onyx Building,161,,THIRD,ST,161 THIRD ST,,Baton Rouge,LA,70802,11/13/2018,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.188191 30.448062000000004)
1184,Onyx Building,161,,THIRD,ST,161 THIRD ST,,Baton Rouge,LA,70802,1/27/2011,OCC,Occupancy,10:6.3.1,Maintenance,POINT (-91.188191 30.448062000000004)
3573,N/a,166,W,Chimes,ST,166 W Chimes ST,,Baton Rouge,LA,70802,3/13/2009,SHELL,Shell Only Inspection,LAC 55:V:303,Plans Required,POINT (-91.177772 30.417311)
7769,LEGACY RECOVERY,168,W,Washington,ST,168 W Washington ST,,Baton Rouge,LA,70802,7/19/2016,COMPL,Complaint,18.3.2.5.3*,Cooking Facilities,POINT (-91.183751 30.430609)
7769,LEGACY RECOVERY,168,W,Washington,ST,168 W Washington ST,,Baton Rouge,LA,70802,7/19/2016,COMPL,Complaint,19.2.2.2.6,Locked Doors,POINT (-91.183751 30.430609)
7769,LEGACY RECOVERY,168,W,Washington,ST,168 W Washington ST,,Baton Rouge,LA,70802,7/19/2016,COMPL,Complaint,7.1.10.1*,General.,POINT (-91.183751 30.430609)
7769,LEGACY RECOVERY,168,W,Washington,ST,168 W Washington ST,,Baton Rouge,LA,70802,7/19/2016,COMPL,Complaint,7.10.5.1*,General.,POINT (-91.183751 30.430609)
7769,LEGACY RECOVERY,168,W,Washington,ST,168 W Washington ST,,Baton Rouge,LA,70802,7/19/2016,COMPL,Complaint,7.10.5.2.1,Continuous Illumination,POINT (-91.183751 30.430609)
7769,LEGACY RECOVERY,168,W,Washington,ST,168 W Washington ST,,Baton Rouge,LA,70802,7/19/2016,COMPL,Complaint,70:400.8,Flexible Cords Not Permitted,POINT (-91.183751 30.430609)
11643,Robertsons Quality Childcare,170,S,Ardenwood,DR,170 S Ardenwood DR,,Baton Rouge,LA,70806,9/4/2013,OCC,Occupancy,LOCKEDOUT,Locked Out,POINT (-91.127381 30.449626)
11643,Robertsons Quality Childcare,170,S,Ardenwood,DR,170 S Ardenwood DR,,Baton Rouge,LA,70806,9/13/2013,OCC,Occupancy,LOCKEDOUT,Locked Out,POINT (-91.127381 30.449626)
2333,"New Transitions Health Center, LLC",170,W,Washington,ST,170 W Washington ST,,Baton Rouge,LA,70802,5/18/2011,OCC,Occupancy,MISC,Miscellaneous Provisions,POINT (-91.183638 30.430647000000004)
2333,"New Transitions Health Center, LLC",170,W,Washington,ST,170 W Washington ST,,Baton Rouge,LA,70802,4/29/2011,OCC,Occupancy,MISC,Miscellaneous Provisions,POINT (-91.183638 30.430647000000004)
23290,Tacos And Burritos Express #2,175,,SHARP,RD,175 SHARP RD,,Baton Rouge,LA,70815,10/12/2009,OCC,Occupancy,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.072097 30.455598999999996)
23290,Tacos And Burritos Express #2,175,,SHARP,RD,175 SHARP RD,,Baton Rouge,LA,70815,10/20/2009,OCC,Occupancy,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.072097 30.455598999999996)
30020,Bayou Bengal Nutrition,185,W,STATE,ST,185 W STATE ST,,BATON ROUGE,LA,70802,4/17/2009,OCC,Occupancy,7.1.10.1*,General.,POINT (-91.177535 30.418138)
549,Darkat International Grocery,191,,WOODDALE,BL,191 WOODDALE BL,,Baton Rouge,LA,70806,7/24/2014,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.104793 30.452803)
549,Darkat International Grocery,191,,WOODDALE,BL,191 WOODDALE BL,,Baton Rouge,LA,70806,11/18/2009,OCC,Occupancy,10:6.3.1,Maintenance,POINT (-91.104793 30.452803)
549,Darkat International Grocery,191,,WOODDALE,BL,191 WOODDALE BL,,Baton Rouge,LA,70806,9/19/2011,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.104793 30.452803)
549,Darkat International Grocery,191,,WOODDALE,BL,191 WOODDALE BL,,Baton Rouge,LA,70806,8/7/2014,MISC,Miscellaneous Inspection,10:6.3.1,Maintenance,POINT (-91.104793 30.452803)
549,Darkat International Grocery,191,,WOODDALE,BL,191 WOODDALE BL,,Baton Rouge,LA,70806,7/24/2014,REG,Annual Inspection,7.1.10.1*,General.,POINT (-91.104793 30.452803)
549,Darkat International Grocery,191,,WOODDALE,BL,191 WOODDALE BL,,Baton Rouge,LA,70806,7/24/2014,REG,Annual Inspection,70:400.8,Flexible Cords Not Permitted,POINT (-91.104793 30.452803)
549,Darkat International Grocery,191,,WOODDALE,BL,191 WOODDALE BL,,Baton Rouge,LA,70806,7/24/2014,REG,Annual Inspection,70:406.5,Receptacle Covers,POINT (-91.104793 30.452803)
549,Darkat International Grocery,191,,WOODDALE,BL,191 WOODDALE BL,,Baton Rouge,LA,70806,7/24/2014,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.104793 30.452803)
549,Darkat International Grocery,191,,WOODDALE,BL,191 WOODDALE BL,,Baton Rouge,LA,70806,9/19/2011,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.104793 30.452803)
1932,Emergent Method,200,,LAUREL,ST,200 LAUREL ST,,Baton Rouge,LA,70801,8/27/2019,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.189346 30.450345)
